district,year,rain,spi
Munger,1984,1515.2859891,1.79960275175144
Munger,1985,936.8339787,-0.681401659744185
Munger,1986,1025.45700221,-0.353190843116194
Munger,1987,1443.01199948,1.44446704690619
Munger,1988,1069.5769988,-0.183044007655115
Munger,1989,1127.21299619,0.0460983161437846
Munger,1990,1294.9359892,0.758179951275238
Munger,1991,1088.7970122998,-0.107501081398944
Munger,1992,776.1349861,-1.23157378308275
Munger,1993,949.76399477,-0.634632220537765
Munger,1994,925.9890141,-0.720337792375969
Munger,1995,875.3359919,-0.898698213592687
Munger,1996,911.945992,-0.770362100994495
Munger,1997,932.995999,-0.695211314398471
Munger,1998,1066.4770002,-0.195147246911257
Munger,1999,953.69100891,-0.620352723162439
Munger,2000,784.4980002,-1.20433934704711
Munger,2001,806.1180122,-1.13323121551568
Munger,2002,870.1150093,-0.916757041530528
Munger,2003,0,-3.15707917680733
"Muzaffarpur, Sitamhari, and Vaishali",1946,2858.7820070014,1.66631385518525
"Muzaffarpur, Sitamhari, and Vaishali",1947,2469.9370197,0.675177259145086
"Muzaffarpur, Sitamhari, and Vaishali",1948,2577.20397881,0.934539349612825
"Muzaffarpur, Sitamhari, and Vaishali",1949,3078.116019001,2.28839865390042
"Muzaffarpur, Sitamhari, and Vaishali",1950,2163.22599947,-0.00875090937054012
"Muzaffarpur, Sitamhari, and Vaishali",1951,2517.582992,0.789074088484092
"Muzaffarpur, Sitamhari, and Vaishali",1952,2268.486988899,0.216448395322449
"Muzaffarpur, Sitamhari, and Vaishali",1953,2454.51402829,0.638754496712788
"Muzaffarpur, Sitamhari, and Vaishali",1954,2048.94502031,-0.242175829893328
"Muzaffarpur, Sitamhari, and Vaishali",1955,2369.73704072,0.442417103430043
"Muzaffarpur, Sitamhari, and Vaishali",1956,2696.2270054,1.23479297484763
"Muzaffarpur, Sitamhari, and Vaishali",1957,1817.24197857,-0.680773495189257
"Muzaffarpur, Sitamhari, and Vaishali",1958,2300.024991902,0.285845990174607
"Muzaffarpur, Sitamhari, and Vaishali",1959,2451.9950079974,0.632826264003406
"Muzaffarpur, Sitamhari, and Vaishali",1960,2009.179011049,-0.320727087819494
"Muzaffarpur, Sitamhari, and Vaishali",1961,2249.2790221,0.174618549164456
"Muzaffarpur, Sitamhari, and Vaishali",1962,2027.4400035,-0.284825777551007
"Muzaffarpur, Sitamhari, and Vaishali",1963,2620.6019749,1.04249070920885
"Muzaffarpur, Sitamhari, and Vaishali",1964,2401.2789887974,0.514702720213939
"Muzaffarpur, Sitamhari, and Vaishali",1965,1542.35198654,-1.14274466285566
"Muzaffarpur, Sitamhari, and Vaishali",1966,1211.21203197,-1.61912654356814
"Muzaffarpur, Sitamhari, and Vaishali",1967,2023.516968,-0.292562871948931
"Muzaffarpur, Sitamhari, and Vaishali",1968,2098.9010291,-0.141545811138257
"Muzaffarpur, Sitamhari, and Vaishali",1969,2344.7650183,0.385826868726459
"Muzaffarpur, Sitamhari, and Vaishali",1970,2504.89099681,0.758530506869204
"Muzaffarpur, Sitamhari, and Vaishali",1971,2876.35397528,1.71445749535924
"Muzaffarpur, Sitamhari, and Vaishali",1972,1921.2890089,-0.489498090080844
"Muzaffarpur, Sitamhari, and Vaishali",1973,2844.570024099,1.62759043578798
"Muzaffarpur, Sitamhari, and Vaishali",1974,2471.8829717,0.679788256442792
"Muzaffarpur, Sitamhari, and Vaishali",1975,2066.726019732,-0.206607830599277
"Muzaffarpur, Sitamhari, and Vaishali",1976,2127.081979231,-0.0838157510513608
"Muzaffarpur, Sitamhari, and Vaishali",1977,2131.6929972,-0.0743034767273651
"Muzaffarpur, Sitamhari, and Vaishali",1978,2503.919999,0.756199873798305
"Muzaffarpur, Sitamhari, and Vaishali",1979,2149.2740097,-0.0378631705406511
"Muzaffarpur, Sitamhari, and Vaishali",1980,2058.31098981,-0.223475047533906
"Muzaffarpur, Sitamhari, and Vaishali",1981,1947.99101923,-0.438925120261849
"Muzaffarpur, Sitamhari, and Vaishali",1982,1998.9019591,-0.34080499293573
"Muzaffarpur, Sitamhari, and Vaishali",1983,2195.59098107,0.0594442992610598
"Muzaffarpur, Sitamhari, and Vaishali",1984,2618.63798101,1.03756756844711
"Muzaffarpur, Sitamhari, and Vaishali",1985,2103.3149958,-0.132549579638096
"Muzaffarpur, Sitamhari, and Vaishali",1986,2206.6679502,0.0829973570397503
"Muzaffarpur, Sitamhari, and Vaishali",1987,3334.2540104,3.07377751682894
"Muzaffarpur, Sitamhari, and Vaishali",1988,1827.33900707,-0.66261265446638
"Muzaffarpur, Sitamhari, and Vaishali",1989,2135.8050173,-0.065804835612413
"Muzaffarpur, Sitamhari, and Vaishali",1990,1927.1249902014,-0.478496967714742
"Muzaffarpur, Sitamhari, and Vaishali",1991,1879.896997978,-0.566690785272178
"Muzaffarpur, Sitamhari, and Vaishali",1992,1323.6999853,-1.46680671523299
"Muzaffarpur, Sitamhari, and Vaishali",1993,1397.4629927,-1.36166784717792
"Muzaffarpur, Sitamhari, and Vaishali",1994,1794.296009998,-0.72172638193678
"Muzaffarpur, Sitamhari, and Vaishali",1995,1499.14503102,-1.20976950046948
"Muzaffarpur, Sitamhari, and Vaishali",1996,1836.2779803301,-0.646463097500722
"Muzaffarpur, Sitamhari, and Vaishali",1997,1836.0289931,-0.646913840916139
"Muzaffarpur, Sitamhari, and Vaishali",1998,1971.8719835,-0.393177326715797
"Muzaffarpur, Sitamhari, and Vaishali",1999,1781.83202902,-0.743786574103703
"Muzaffarpur, Sitamhari, and Vaishali",2000,1378.45099931,-1.38916983525622
"Muzaffarpur, Sitamhari, and Vaishali",2001,1531.1670122,-1.1602384708709
"Muzaffarpur, Sitamhari, and Vaishali",2002,1793.99097768,-0.72226781552248
"Muzaffarpur, Sitamhari, and Vaishali",2003,0.80499998,-2.71591189049415
Patna and Nalanda,1946,2953.261976,2.00490139816346
Patna and Nalanda,1947,2330.6960357,0.418700679460979
Patna and Nalanda,1948,2513.2150035,0.84622398393165
Patna and Nalanda,1949,2772.8819359,1.50776138619338
Patna and Nalanda,1950,2223.08097989,0.180841314818171
Patna and Nalanda,1951,2344.4579912,0.449873935661212
Patna and Nalanda,1952,2122.11498921,-0.0328817851501008
Patna and Nalanda,1953,2410.612988889,0.602135223624215
Patna and Nalanda,1954,1916.2380181,-0.440861473799946
Patna and Nalanda,1955,1888.38798678,-0.493228447124105
Patna and Nalanda,1956,2827.92598122,1.65616798395981
Patna and Nalanda,1957,1797.74601012,-0.659080785382512
Patna and Nalanda,1958,2469.90796001,0.742013981048947
Patna and Nalanda,1959,2353.521980009,0.470499519578831
Patna and Nalanda,1960,2018.2459791002,-0.243338283283466
Patna and Nalanda,1961,2302.14298391,0.354571135601064
Patna and Nalanda,1962,1992.2979909,-0.294438537324255
Patna and Nalanda,1963,2433.085038,0.654767344784645
Patna and Nalanda,1964,2421.642021009,0.627908603290435
Patna and Nalanda,1965,1561.5710001,-1.05889912198698
Patna and Nalanda,1966,1186.57399218,-1.60168924765217
Patna and Nalanda,1967,2089.66698411,-0.0996461914178149
Patna and Nalanda,1968,1900.8400136,-0.469896905301733
Patna and Nalanda,1969,2285.7800341,0.318152980790815
Patna and Nalanda,1970,2452.61797447,0.700892442896265
Patna and Nalanda,1971,3078.42100779,2.36826007373264
Patna and Nalanda,1972,1940.5220026,-0.394655619935205
Patna and Nalanda,1973,2613.01197033,1.09299276047462
Patna and Nalanda,1974,2215.9480041,0.16544374865539
Patna and Nalanda,1975,1945.09898297,-0.38588992500981
Patna and Nalanda,1976,2199.568992249,0.130259635003174
Patna and Nalanda,1977,2512.49502022,0.844477305334468
Patna and Nalanda,1978,2724.3050119,1.37918182079997
Patna and Nalanda,1979,1932.80501692,-0.409394031056897
Patna and Nalanda,1980,1988.39400228,-0.30207608294473
Patna and Nalanda,1981,1735.96499129,-0.768143443455611
Patna and Nalanda,1982,2037.432981,-0.205174973070564
Patna and Nalanda,1983,2023.2390128,-0.233437998521233
Patna and Nalanda,1984,2618.3769989,1.10652202311241
Patna and Nalanda,1985,1996.99199395,-0.285237907362898
Patna and Nalanda,1986,2014.2979977,-0.251151017152515
Patna and Nalanda,1987,3247.8860106,2.88458557046004
Patna and Nalanda,1988,1902.3770035,-0.467007807733066
Patna and Nalanda,1989,2091.95397381,-0.0949709591065198
Patna and Nalanda,1990,2386.061994899,0.54516274799793
Patna and Nalanda,1991,2123.524006099,-0.0299615404778324
Patna and Nalanda,1992,1231.43399451,-1.54248328280361
Patna and Nalanda,1993,1455.5019855,-1.22363342534868
Patna and Nalanda,1994,1980.7880074,-0.316918000311158
Patna and Nalanda,1995,1501.0399902,-1.15401470097231
Patna and Nalanda,1996,1970.07800099,-0.337731795860377
Patna and Nalanda,1997,1703.0709909,-0.82490796572483
Patna and Nalanda,1998,1892.445968,-0.485639544832869
Patna and Nalanda,1999,1707.0819825599,-0.818034528013593
Patna and Nalanda,2000,1362.42500017,-1.36082141186392
Patna and Nalanda,2001,1428.911981211,-1.26352159256915
Patna and Nalanda,2002,1700.7779891,-0.828831360723422
Patna and Nalanda,2003,0.16,-2.67469790610066
Champaran,1946,2897.804991011,0.955769527885244
Champaran,1947,2836.20400772,0.812439346198201
Champaran,1948,2907.27399539,0.978073508223197
Champaran,1949,3621.6959572171,2.87410718715643
Champaran,1950,2546.7730044871,0.179631272929229
Champaran,1951,2859.31502094,0.865853931746304
Champaran,1952,2667.2260018,0.434906374759191
Champaran,1953,2830.760969998,0.799921905162983
Champaran,1954,2467.600032503,0.0180415699159175
Champaran,1955,3031.26594948,1.27685663135903
Champaran,1956,2832.2570024,0.803359978170473
Champaran,1957,2123.66899652,-0.627920999642656
Champaran,1958,2289.31798541,-0.328055428804302
Champaran,1959,3011.6519989,1.22875859259966
Champaran,1960,2326.934030099,-0.257063950972019
Champaran,1961,2561.2320014,0.209670924932796
Champaran,1962,2536.35199952,0.158082452870286
Champaran,1963,2902.110031,0.965900930912952
Champaran,1964,2517.13403878,0.118565933815708
Champaran,1965,1744.4239922,-1.23810975734292
Champaran,1966,1301.12699981,-1.8232874125264
Champaran,1967,2282.80199773,-0.340243170045602
Champaran,1968,2330.2670407,-0.250721530282792
Champaran,1969,2613.8249888,0.320322305825003
Champaran,1970,2963.0309905,1.11088248740577
Champaran,1971,3023.79697662,1.25850386394091
Champaran,1972,2142.5319911,-0.594815518955854
Champaran,1973,3043.5550306,1.30715271468816
Champaran,1974,2504.4700383,0.0926836039703159
Champaran,1975,2771.0150175,0.664088019309836
Champaran,1976,2160.0950202,-0.56375227771219
Champaran,1977,2245.175015,-0.409990702473083
Champaran,1978,2468.35999,0.0195693993044077
Champaran,1979,2182.5410093,-0.523715969190762
Champaran,1980,3069.22802617,1.37084316500331
Champaran,1981,2766.7420305,0.654482962091076
Champaran,1982,2651.6290039,0.401206189987698
Champaran,1983,2691.7920584,0.488377162187841
Champaran,1984,2592.04296742,0.274230624926791
Champaran,1985,2602.57104029,0.2964617893603
Champaran,1986,2832.70605021,0.804392298749673
Champaran,1987,3078.55103769,1.39410581710682
Champaran,1988,2389.9480009,-0.135711648648759
Champaran,1989,2404.8920006,-0.106484416529821
Champaran,1990,1979.92899992,-0.871519752149855
Champaran,1991,1630.89801401,-1.40075406019555
Champaran,1992,1586.4819914,-1.46194968966382
Champaran,1993,1759.64500212,-1.21561551752243
Champaran,1994,1838.05798398,-1.0971275361553
Champaran,1995,1977.7399831,-0.875111879155853
Champaran,1996,1960.1379979,-0.903869026202573
Champaran,1997,2242.932999701,-0.414112716821392
Champaran,1998,2119.26602523,-0.635610186040162
Champaran,1999,1994.39399323,-0.847694842840906
Champaran,2000,1609.20799954,-1.43080810726659
Champaran,2001,1849.89298691,-1.07886270586175
Champaran,2002,1994.63100048,-0.847303197907813
Champaran,2003,2.155,-2.85703047158437
Saharsa,1946,1352.57902,1.01515615069463
Saharsa,1947,1221.9609761,0.444133068743593
Saharsa,1948,1274.01399027,0.666727592314548
Saharsa,1949,1505.5960049,1.73767695568086
Saharsa,1950,1083.215984,-0.117689074847629
Saharsa,1951,1357.8759828,1.03919241909606
Saharsa,1952,1283.5170025,0.708072049832605
Saharsa,1953,1250.76402931,0.566496652759017
Saharsa,1954,1190.742029998,0.313750049998423
Saharsa,1955,1206.546001,0.37946310975165
Saharsa,1956,1436.770021,1.40543231722721
Saharsa,1957,859.7539992,-0.929478215635626
Saharsa,1958,1234.35202099,0.496529416858374
Saharsa,1959,1331.4890009,0.920140246991521
Saharsa,1960,946.633977061,-0.627184631026447
Saharsa,1961,1095.11298301,-0.0712844746065034
Saharsa,1962,1046.6220189,-0.258373373930434
Saharsa,1963,1264.677989,0.626322899173545
Saharsa,1964,1040.57000103,-0.281343135791097
Saharsa,1965,841.066007,-0.992335969843038
Saharsa,1966,726.35800901,-1.36171832209852
Saharsa,1967,946.29800819,-0.628385854457653
Saharsa,1968,1191.03900712,0.314979400579794
Saharsa,1969,1149.7280001,0.145978924044078
Saharsa,1970,1210.3470088,0.395356592421298
Saharsa,1971,1415.7949879,1.30654911536195
Saharsa,1972,892.6660092,-0.81692251797675
Saharsa,1973,1554.70798989,1.98210957446944
Saharsa,1974,1244.07599919,0.537906150143582
Saharsa,1975,1060.7759924,-0.204325035335855
Saharsa,1976,1084.1070099,-0.114224975255569
Saharsa,1977,1183.0780022,0.282096962325817
Saharsa,1978,1251.1310058,0.568068551844507
Saharsa,1979,1105.3580222,-0.031059834907311
Saharsa,1980,1013.8530012,-0.381742970371308
Saharsa,1981,917.34701101,-0.730952083782817
Saharsa,1982,875.7229986,-0.875162384980418
Saharsa,1983,1156.85098988,0.174830700170454
Saharsa,1984,1565.996007,2.03916327376318
Saharsa,1985,914.2879942,-0.741680592761692
Saharsa,1986,963.9459945,-0.564945186688567
Saharsa,1987,1788.64201109,3.23231144638863
Saharsa,1988,1137.2540109,0.0957405939289667
Saharsa,1989,1183.7370123,0.284813246989483
Saharsa,1990,1111.8890015,-0.00528994495436671
Saharsa,1991,1053.83400073,-0.230891284766945
Saharsa,1992,772.3150022,-1.2170931406786
Saharsa,1993,879.77399181,-0.861294853119521
Saharsa,1994,903.1830219,-0.780453559249381
Saharsa,1995,855.8739988,-0.942591273744846
Saharsa,1996,872.07098967,-0.887633269408517
Saharsa,1997,967.935999,-0.550505147270118
Saharsa,1998,1122.8049916,0.0380045924774389
Saharsa,1999,963.4870009,-0.566604014915178
Saharsa,2000,797.2689879996,-1.1366873650322
Saharsa,2001,813.35001399,-1.08416573402677
Saharsa,2002,948.4749999996,-0.62059775518147
Saharsa,2003,0.0089999996,-3.10438607738552
Sheikhpura,1946,1479.004008,1.72166287421744
Sheikhpura,1947,1187.4950228,0.399760226097137
Sheikhpura,1948,1266.7550114,0.738403651199702
Sheikhpura,1949,1411.3180002,1.39582486066584
Sheikhpura,1950,1141.1329999,0.208689422448971
Sheikhpura,1951,1261.8860181,0.717160292427848
Sheikhpura,1952,1135.62801329,0.186342176924905
Sheikhpura,1953,1239.4349991,0.61995524757296
Sheikhpura,1954,1023.7850089,-0.252242701095164
Sheikhpura,1955,963.534003,-0.476498962602656
Sheikhpura,1956,1460.02898882,1.62914274158505
Sheikhpura,1957,893.8220096,-0.725693013137301
Sheikhpura,1958,1290.67200001,0.843596528864931
Sheikhpura,1959,1232.11802304,0.588540408027034
Sheikhpura,1960,997.3340111998,-0.351717740591874
Sheikhpura,1961,1167.9759830002,0.318690691866667
Sheikhpura,1962,1019.5379796,-0.268323121824689
Sheikhpura,1963,1229.98499,0.579406879364116
Sheikhpura,1964,1174.62599609,0.346208026760192
Sheikhpura,1965,823.8120006,-0.965060519994239
Sheikhpura,1966,635.44399291,-1.55662653086631
Sheikhpura,1967,1040.03799911,-0.190319650642778
Sheikhpura,1968,1016.82700681,-0.278565871347204
Sheikhpura,1969,1160.7190079,0.288782457118504
Sheikhpura,1970,1237.61900962,0.612146308511523
Sheikhpura,1971,1570.8730052,2.18268694318758
Sheikhpura,1972,942.01598911,-0.554585282445612
Sheikhpura,1973,1403.1530394,1.35730341029951
Sheikhpura,1974,1114.70002002,0.102041461293814
Sheikhpura,1975,957.2739929,-0.499323959259607
Sheikhpura,1976,1116.4379898012,0.109002790037622
Sheikhpura,1977,1338.01099298,1.05596032453175
Sheikhpura,1978,1387.198994,1.28251819603386
Sheikhpura,1979,986.5669769,-0.391749934359966
Sheikhpura,1980,991.83100019,-0.372211257492414
Sheikhpura,1981,851.55199169,-0.871507934075144
Sheikhpura,1982,991.5369919,-0.373304210029657
Sheikhpura,1983,1046.1980025,-0.166690554318513
Sheikhpura,1984,1402.3500001,1.35352382704333
Sheikhpura,1985,965.63801686,-0.468807421090118
Sheikhpura,1986,962.56799887,-0.480026969943
Sheikhpura,1987,1693.6850098,2.83335497893926
Sheikhpura,1988,1026.5200022,-0.241865238639282
Sheikhpura,1989,1096.79002029,0.0307189229524527
Sheikhpura,1990,1249.73300349,0.664389471159093
Sheikhpura,1991,1095.5820088002,0.0259354684880363
Sheikhpura,1992,670.37898109,-1.45256061019274
Sheikhpura,1993,794.1170005,-1.06334569642544
Sheikhpura,1994,980.05700031,-0.41582571647105
Sheikhpura,1995,779.973999,-1.10948494064109
Sheikhpura,1996,974.3699812,-0.436778858623584
Sheikhpura,1997,871.4849951,-0.803239676922635
Sheikhpura,1998,1007.8029988,-0.312539012763279
Sheikhpura,1999,885.00298013,-0.756442101673115
Sheikhpura,2000,725.2690002,-1.28391210602034
Sheikhpura,2001,737.5840171,-1.24520218365688
Sheikhpura,2002,876.7659714,-0.785005813923268
Sheikhpura,2003,0,-3.04229099655016
Sheohar,1946,1451.979979003,1.31668384338602
Sheohar,1947,1341.47503542,0.821304274331392
Sheohar,1948,1374.16199,0.964783760594002
Sheohar,1949,1697.2550014,2.5231728095635
Sheohar,1950,1132.8049691,-0.0355870856708449
Sheohar,1951,1364.12199006,0.920441987176961
Sheohar,1952,1234.11401841,0.367808598815802
Sheohar,1953,1308.68400821,0.679918542961363
Sheohar,1954,1120.59501878,-0.0826235839344934
Sheohar,1955,1385.99999989,1.01737629416031
Sheohar,1956,1370.7149961,0.949532914962029
Sheohar,1957,980.08300911,-0.599937678725961
Sheohar,1958,1131.09800899,-0.0421831109416331
Sheohar,1959,1347.512019993,0.84761199118568
Sheohar,1960,1054.96700878,-0.329698220348461
Sheohar,1961,1168.571999803,0.10414630177762
Sheohar,1962,1100.230989003,-0.160323353314738
Sheohar,1963,1400.3939922,1.08177708029497
Sheohar,1964,1227.205980983,0.339551620512338
Sheohar,1965,823.552990263,-1.1256449889602
Sheohar,1966,637.818980803,-1.68337000168755
Sheohar,1967,1053.76700811,-0.334126359412295
Sheohar,1968,1159.077976203,0.0667713820721497
Sheohar,1969,1249.5030294,0.431154931220567
Sheohar,1970,1327.878999,0.762372969078338
Sheohar,1971,1446.960992003,1.29354596961783
Sheohar,1972,1004.4930193,-0.513201723668414
Sheohar,1973,1516.7800106,1.62093584831495
Sheohar,1974,1336.25300178,0.798617765399287
Sheohar,1975,1143.3109944,0.00515570163674368
Sheohar,1976,1088.227980403,-0.205684383003333
Sheohar,1977,1030.7620004,-0.418400071463179
Sheohar,1978,1251.193979,0.438149038050722
Sheohar,1979,1160.1960179,0.0711620672839342
Sheohar,1980,1163.7309711,0.085063017799733
Sheohar,1981,1126.4209969,-0.0602221898334806
Sheohar,1982,1094.164985,-0.183288036113314
Sheohar,1983,1227.537002,0.340903121914287
Sheohar,1984,1324.43301121,0.747506128205688
Sheohar,1985,1172.97398022,0.121545352972974
Sheohar,1986,1252.32201132,0.442818509572741
Sheohar,1987,1713.801,2.60999476717265
Sheohar,1988,978.64102699,-0.605020765060244
Sheohar,1989,1140.7619991,-0.00475241660283965
Sheohar,1990,879.4560126,-0.943880096443803
Sheohar,1991,899.328991,-0.877674270327728
Sheohar,1992,695.52698,-1.51754178399369
Sheohar,1993,752.26397641,-1.34799822450504
Sheohar,1994,859.83800699,-1.00841554090165
Sheohar,1995,853.6940111,-1.02845985384992
Sheohar,1996,920.27000872,-0.806999450175288
Sheohar,1997,1019.3050001,-0.459933811355762
Sheohar,1998,1031.6689892,-0.415099698040877
Sheohar,1999,960.746011003,-0.667725595537984
Sheohar,2000,732.05699859,-1.40912848335402
Sheohar,2001,828.36398288,-1.11026015688951
Sheohar,2002,955.996981,-0.684249681252948
Sheohar,2003,0.713,-3.10837597466538
Sitamarhi,1946,1483.270976,1.10878054284534
Sitamarhi,1947,1396.207961803,0.746867237552919
Sitamarhi,1948,1437.354014,0.915832401165465
Sitamarhi,1949,1786.0670192,2.50005021057243
Sitamarhi,1950,1182.259006791,-0.0729918231007254
Sitamarhi,1951,1464.204964,1.02809815982481
Sitamarhi,1952,1351.745988,0.568429513362524
Sitamarhi,1953,1362.7680086,0.612264575577602
Sitamarhi,1954,1204.33001899,0.00710529822762837
Sitamarhi,1955,1472.81599997,1.06443824317485
Sitamarhi,1956,1419.8649998,0.843561671020145
Sitamarhi,1957,993.12999918,-0.718406628089365
Sitamarhi,1958,1186.24098079,-0.0586159738369218
Sitamarhi,1959,1417.87197599,0.835368332458567
Sitamarhi,1960,1080.315010111,-0.429900971862201
Sitamarhi,1961,1183.6060191,-0.068132485602781
Sitamarhi,1962,1150.754011101,-0.185573082639111
Sitamarhi,1963,1468.36699199,1.04564218861312
Sitamarhi,1964,1265.402009101,0.234058249968022
Sitamarhi,1965,851.383983208,-1.15546433316529
Sitamarhi,1966,683.76200902,-1.62304278009642
Sitamarhi,1967,1060.624999768,-0.496392378957856
Sitamarhi,1968,1254.53499981,0.193100129034099
Sitamarhi,1969,1290.8640001,0.331005953017082
Sitamarhi,1970,1364.8679978,0.620646108621061
Sitamarhi,1971,1491.07002022,1.14201606861014
Sitamarhi,1972,1024.870972,-0.615134076663347
Sitamarhi,1973,1624.424002801,1.73135910841682
Sitamarhi,1974,1416.13901557,0.828251179900246
Sitamarhi,1975,1194.4530137,-0.0288644587249599
Sitamarhi,1976,1140.2610002,-0.222614035644213
Sitamarhi,1977,1058.0250019,-0.505113808367391
Sitamarhi,1978,1273.414997,0.264419640125459
Sitamarhi,1979,1229.948985,0.101354468744092
Sitamarhi,1980,1231.9240202,0.108677540937896
Sitamarhi,1981,1189.0540061,-0.0484404240175932
Sitamarhi,1982,1115.801,-0.308080864058707
Sitamarhi,1983,1332.8700091,0.493967510713972
Sitamarhi,1984,1435.8379504,0.909540936558672
Sitamarhi,1985,1213.03199876,0.0389647140532171
Sitamarhi,1986,1299.02400398,0.362367346356272
Sitamarhi,1987,1875.53799168,2.95169021800268
Sitamarhi,1988,1066.6980127,-0.475967937641798
Sitamarhi,1989,1234.2409786,0.117278854102034
Sitamarhi,1990,924.851987801,-0.933811025757257
Sitamarhi,1991,972.97001102,-0.782961330001528
Sitamarhi,1992,786.56599,-1.34247504796284
Sitamarhi,1993,795.48300931,-1.31721719657559
Sitamarhi,1994,883.646011,-1.05940894439958
Sitamarhi,1995,850.7010131,-1.15747627534419
Sitamarhi,1996,933.2589806,-0.907781596781409
Sitamarhi,1997,1098.2199892,-0.368755310879759
Sitamarhi,1998,1126.303987,-0.271532204803551
Sitamarhi,1999,1035.7769928,-0.579186282971553
Sitamarhi,2000,805.10797998,-1.28978681773566
Sitamarhi,2001,893.23700191,-1.03046806743116
Sitamarhi,2002,1024.01998858,-0.617929032538717
Sitamarhi,2003,0.77899998,-3.03361120590568
Supaul,1946,1463.32902099,0.968779708381936
Supaul,1947,1331.5250309,0.441816777846596
Supaul,1948,1429.56003183,0.830213687433816
Supaul,1949,1630.6480122,1.69219397771181
Supaul,1950,1141.1550288002,-0.254765934249522
Supaul,1951,1442.667972099,0.883707169494538
Supaul,1952,1389.2649937,0.668086277515525
Supaul,1953,1319.0060191,0.393690196886147
Supaul,1954,1339.7889912,0.473767202674281
Supaul,1955,1421.92701891,0.799234182563292
Supaul,1956,1503.2679699,1.13586083054479
Supaul,1957,924.883011222,-0.957339425316441
Supaul,1958,1274.8090009,0.226420426777859
Supaul,1959,1449.5060121,0.911760623606565
Supaul,1960,1012.9719810904,-0.682278660845999
Supaul,1961,1120.26102069,-0.326692142907967
Supaul,1962,1151.3619785,-0.219308214246403
Supaul,1963,1314.21697899,0.375367199008322
Supaul,1964,1103.45700979,-0.383900755010257
Supaul,1965,883.19499899,-1.08231300095701
Supaul,1966,836.5199798992,-1.2183383984367
Supaul,1967,981.5119811,-0.782240838468391
Supaul,1968,1290.65600089,0.285924578049206
Supaul,1969,1184.4420111,-0.102936773593586
Supaul,1970,1275.5399697,0.229153605301492
Supaul,1971,1357.9460024,0.54447473023395
Supaul,1972,1041.6899911,-0.589335988627906
Supaul,1973,1597.2889989,1.54301857170981
Supaul,1974,1484.634976872,1.05747855476657
Supaul,1975,1332.76197809,0.446589916158964
Supaul,1976,1194.3459749202,-0.0676613549789234
Supaul,1977,1030.4090008002,-0.626039193527556
Supaul,1978,1242.593977,0.10706994722702
Supaul,1979,1271.728007,0.214912484664556
Supaul,1980,1138.6720016,-0.263359764819555
Supaul,1981,1056.2759921,-0.541507204754094
Supaul,1982,897.39301001,-1.04012083173057
Supaul,1983,1336.93503091,0.462716784335709
Supaul,1984,1744.0349898,2.21796617316484
Supaul,1985,988.1020089,-0.761461239401957
Supaul,1986,1071.650007,-0.490638001129826
Supaul,1987,2038.6840209,3.72287630298666
Supaul,1988,1343.5500155,0.48835607657341
Supaul,1989,1341.6660006,0.481044307289047
Supaul,1990,1104.237990102,-0.381254503554567
Supaul,1991,1156.67900101,-0.200753808449859
Supaul,1992,891.62501091,-1.05730765188894
Supaul,1993,940.39802019,-0.909980930212976
Supaul,1994,991.4940093,-0.750732672433371
Supaul,1995,916.0339966,-0.984144012316754
Supaul,1996,970.6260002,-0.816381591154146
Supaul,1997,1102.980993,-0.38551307674377
Supaul,1998,1264.56099561,0.188219288584522
Supaul,1999,1088.48700019,-0.434388548114903
Supaul,2000,894.8099901,-1.04782522254265
Supaul,2001,924.119999999,-0.959656563969419
Supaul,2002,1084.2949938,-0.448446171767736
Supaul,2003,0.012,-3.02407710533947
Chandigarh,1946,1.1,
Bastar,1946,0,
Bilaspur,1946,2.1559999,
Dantewada,1946,0,
Dhamtara,1946,0,
Durg,1946,0,
Janjgir-Champa,1946,0,
Jashpur,1946,0.043000001,
Kanker,1946,0,
Kawardha,1946,0.118,
Korba,1946,0.021,
Koriya,1946,0.167,
Mahasamund,1946,0,
Raigarh,1946,0,
Raipur,1946,0,
Rajnandgaon,1946,0,
Surguja,1946,0.098999999,
Dadra And Nagar Haveli,1946,0,
New Delhi,1946,0,
Ahmedabad,1946,0,
Amreli,1946,0,
Anand,1946,0,
Banaskantha,1946,0,
Bharuch,1946,0,
Bhavnagar,1946,0,
Dohad,1946,0,
Gandhinagar,1946,0,
Kachchh,1946,0.0099999998,
Kheda,1946,0,
Mahesana,1946,0,
Narmada,1946,0,
Panchmahal,1946,0,
Patan,1946,0,
Rajkot,1946,0,
Sabarkantha,1946,0,
Surat and Valsad,1946,0,
Surendranagar,1946,0,
The Dangs,1946,0,
Vadodara,1946,0,
Ambala,1946,12.582,
Bhiwani,1946,0,
Gurgaon and Faridabad,1946,0,
Fatehabad,1946,0,
Hisar,1946,0,
Jhajjar,1946,0,
Jind,1946,0.079000004,
Kaithal,1946,0.266,
Karnal,1946,0.32499999,
Kurukshetra,1946,0.491,
Mahendragarh,1946,0,
Panchkula,1946,1.308,
Panipat,1946,0.123,
Rewari,1946,459.324002902,-0.579719779056333
Rewari,1947,378.42599971,-1.03530134167469
Rewari,1948,601.5089997,0.290142450004488
Rewari,1949,574.4740045,0.117798070283867
Rewari,1950,696.3039999,0.920943299218795
Rewari,1951,351.6469991902,-1.18001939544167
Rewari,1952,418.0889925002,-0.815420796154145
